Customer Age,CHI Score,CHI Score.1,Support Cases,Support,SP,SP.1,Logins,Blog Articles,Views,Days,Target
4.758317912897555,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
4.758317912897555,-0.38194960765725167,-0.629354691545654,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09245025003913368,1.4366960349213378,0.0
3.683056596881553,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
4.399897474225554,2.167731899678825,-0.7518995859787784,0.1703530682644609,0.11451998689206475,1.6556184821166822,-0.58260120237778,3.7334810839091865,1.505428825335026,6.919871888315878,-0.4381257332728673,0.0
3.8622668162175535,-0.6686001913222543,-0.7518995859787784,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09468347365007476,1.4366960349213378,0.0
3.9518719258855537,0.764652727002759,-0.3842649026794053,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,0.5144252660883285,-0.2728165111747977,-0.08702670698399104,-0.4381257332728673,0.0
3.8622668162175535,1.3983013856306596,-0.5885063934012792,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,-0.26437856080381467,-0.05053584411106972,0.19180721243922466,-0.4381257332728673,0.0
2.8766106098695516,0.43274152486433487,-0.3434166045350305,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.08543154726189027,-0.07525700394495664,0.0
3.7726617065495534,-0.14055964246567046,-0.5068097971125296,0.1703530682644609,0.7069065857542773,1.6556184821166822,-0.58260120237778,-0.36821907105610047,-0.05053584411106972,-0.09755476114985616,-0.014778882390304863,0.0
3.7726617065495534,-0.14055964246567046,0.718639147218714,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4201393261822433,-0.2728165111747977,-0.0879838028172515,0.40856796849225757,0.0
3.503846377545553,0.05556970425248925,-0.7518995859787784,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.23841843324074324,0.39402549001638626,-0.09755476114985616,-0.4381257332728673,0.0
3.7726617065495534,-0.7138608097956758,-0.22087171010190612,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09276928198355383,1.4366960349213378,0.0
3.8622668162175535,1.9263419344872434,-0.18002341195753133,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,1.2413088378543287,1.7277094923987542,2.6646238136398477,-0.4381257332728673,0.0
3.8622668162175535,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
3.683056596881553,0.4629152705132825,1.7806948989724587,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4720595813083862,-0.05053584411106972,0.21988202354819833,-0.4381257332728673,0.0
3.7726617065495534,-0.4272102261306731,-0.13917511381315653,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09627863337217554,1.4366960349213378,0.0
3.4142412678775527,-0.3065152435348825,0.22845956948621657,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.49801970887145763,-0.2728165111747977,-0.0729893014295042,1.4366960349213378,0.0
3.683056596881553,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09691669726101586,1.4366960349213378,0.0
3.593451487213553,2.5750774659396183,-0.629354691545654,0.1703530682644609,-0.4778666119701479,1.6556184821166822,-0.58260120237778,0.28078411802068554,1.0608674912075702,-0.050019001431253034,-0.4381257332728673,0.0
3.593451487213553,0.025395958603541602,-0.3025683063906557,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,0.4625050109621856,1.505428825335026,-0.08830283476167167,-0.4381257332728673,0.0
3.593451487213553,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
3.593451487213553,0.8250002183006543,-0.7518995859787784,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,0.07310309751611402,-0.05053584411106972,-0.09627863337217554,0.3480898469376058,0.0
3.503846377545553,-0.019864659869879873,-0.3842649026794053,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.5499399639976005,-0.2728165111747977,-0.08064606809558794,1.4366960349213378,0.0
3.503846377545553,0.19135155967275366,-0.5885063934012792,-0.40970644046651195,0.11451998689206475,-0.6155103968931407,1.793857558221043,-0.6018602191237434,-0.2728165111747977,-0.09500250559449493,-0.31716949016356377,0.0
3.503846377545553,0.23661217814617513,-0.3025683063906557,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4460994537453148,-0.05053584411106972,-0.08479348337304995,-0.37764761171821554,0.0
2.8766106098695516,-0.18582026093909193,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09436444170565461,1.376217913366686,0.0
3.503846377545553,1.4284751312796073,-0.46596149896815486,4.230769629381271,3.0764529812031283,1.6556184821166822,-0.18652474227797614,0.3846246282729713,-0.05053584411106972,0.11651567355606801,-0.4381257332728673,0.0
3.503846377545553,2.152645026854351,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,1.5787904961742574,0.39402549001638626,4.063578889922228,-0.4381257332728673,0.0
3.4142412678775527,1.383214512806186,0.10591467505309221,0.7504125769954337,0.11451998689206475,1.6556184821166822,-0.58260120237778,-0.342258943493029,0.17174482295265828,-0.09595960142775539,-0.37764761171821554,0.0
3.503846377545553,-0.5931658271998852,-0.3842649026794053,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.21245830567767182,-0.2728165111747977,-0.0937263778168143,0.6504804547108647,0.0
3.4142412678775527,0.17626468684827984,-0.5476580952569045,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.3941791986191719,-0.2728165111747977,-0.0902170264281926,1.4366960349213378,0.0
1.6221390745175492,-0.3065152435348825,0.351004463919341,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
3.4142412678775527,1.096563929141183,-0.3842649026794053,1.3304720857264065,1.29929318461649,1.6556184821166822,1.793857558221043,-0.29033868836688614,-0.2728165111747977,0.05589960411623851,-0.19621324705426021,0.0
3.4142412678775527,0.05556970425248925,1.2496670230955864,1.9105315944573793,0.11451998689206475,1.6556184821166822,-0.58260120237778,0.07310309751611402,-0.2728165111747977,-0.09755476114985616,0.22713360382830225,0.0
3.4142412678775527,0.2667859237951228,-0.7518995859787784,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.23841843324074324,-0.05053584411106972,-0.09755476114985616,-0.4381257332728673,0.0
3.4142412678775527,0.0857434499014369,0.3918527620637157,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4201393261822433,-0.05053584411106972,1.3961528026253107,-0.4381257332728673,0.0
3.3246361582095525,0.8400870911251281,0.5143976564968401,1.9105315944573793,0.11451998689206475,1.2770970022817119,-0.4241706183378584,0.9817075622236143,-0.05053584411106972,-0.07617962087370576,-0.4381257332728673,0.0
3.2350310485415523,0.3120465422685443,0.8411840416518385,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,0.5144252660883285,-0.2728165111747977,-0.09245025003913368,-0.4381257332728673,0.0
3.4142412678775527,1.2172589117369736,-0.5885063934012792,4.230769629381271,1.29929318461649,1.6556184821166822,-0.58260120237778,1.0076676897866859,0.17174482295265828,0.09035505411361527,1.4366960349213378,0.0
3.4142412678775527,1.4888226225775025,-0.629354691545654,0.7504125769954337,0.11451998689206475,1.2770970022817119,-0.18652474227797614,1.6307107513004004,0.39402549001638626,0.5848545679648559,-0.19621324705426021,0.0
3.4142412678775527,-0.18582026093909193,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.3941791986191719,-0.2728165111747977,-0.09755476114985616,-0.4381257332728673,0.0
3.3246361582095525,-0.9401639021627831,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
3.145425938873552,0.5534365074601255,0.5960942527855897,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.342258943493029,-0.2728165111747977,-0.03757675559886698,1.4366960349213378,0.0
2.607795280865551,0.9004345824230234,-0.5068097971125296,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,0.047142969953042575,0.17174482295265828,-0.05352835281987474,-0.37764761171821554,0.0
3.3246361582095525,0.7043052357048637,-0.7518995859787784,1.3304720857264065,0.7069065857542773,1.6556184821166822,-0.58260120237778,-0.342258943493029,-0.2728165111747977,-0.09755476114985616,-0.4381257332728673,0.0
3.3246361582095525,-0.15564651529014428,-0.7518995859787784,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.5759000915606719,-0.2728165111747977,-0.07171317365182359,-0.07525700394495664,0.0
3.055820829205552,-0.45738397177962076,-0.7110512878344036,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,0.6614222346256932,1.4366960349213378,0.0
3.2350310485415523,0.417654652039861,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.0018451778238095901,1.4366960349213378,0.0
2.6974003905335513,-0.5479052087264638,-0.7518995859787784,0.1703530682644609,0.11451998689206475,1.6556184821166822,-0.58260120237778,-0.29033868836688614,-0.2728165111747977,-0.09755476114985616,7.60546443349582,0.0
3.145425938873552,-0.0349515326943537,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.5759000915606719,-0.2728165111747977,-0.09755476114985616,0.28761172538295404,0.0
3.145425938873552,-1.302248849950155,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
2.7870055002015515,-0.004777787045406048,-0.6702029896900288,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,-0.36821907105610047,-0.2728165111747977,-0.09755476114985616,8.210245649042337,0.0
3.145425938873552,1.8509075703648743,-0.7110512878344036,0.7504125769954337,1.29929318461649,1.2770970022817119,-0.18652474227797614,4.096922869792187,0.39402549001638626,0.13342436661033624,-0.4381257332728673,0.0
2.966215719537552,0.5232627618111778,-0.7110512878344036,1.3304720857264065,3.0764529812031283,1.6556184821166822,-0.58260120237778,0.2029037353314712,-0.2728165111747977,-0.058632863930597225,-0.4381257332728673,1.0
3.055820829205552,-1.2720751043012073,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.376217913366686,0.0
3.145425938873552,1.383214512806186,-0.22087171010190612,0.1703530682644609,0.11451998689206475,1.6556184821166822,1.793857558221043,0.7999866692821143,-0.05053584411106972,-0.05799480004175691,-0.37764761171821554,0.0
3.145425938873552,-1.3173357227746287,0.06506637690871742,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.3941791986191719,-0.2728165111747977,-0.09755476114985616,-0.19621324705426021,0.0
1.8909544035215498,0.9758689465453926,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.26437856080381467,-0.2728165111747977,-0.07139414170740344,-0.4381257332728673,0.0
2.8766106098695516,-1.3173357227746287,-0.7927478841231532,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
2.966215719537552,-1.3173357227746287,0.2693078676305914,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4201393261822433,-0.2728165111747977,-0.09755476114985616,2.7672147091236767,1.0
2.966215719537552,-1.211727613003312,-0.5068097971125296,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.49801970887145763,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
3.055820829205552,-1.1061195032319953,-0.22087171010190612,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.49801970887145763,-0.2728165111747977,-0.09595960142775539,1.4366960349213378,0.0
2.966215719537552,-0.517731463077516,0.3101561657749662,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.49801970887145763,-0.2728165111747977,-0.0844744514286298,-0.19621324705426021,0.0
3.055820829205552,-0.7289476826201496,1.331363619384336,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.5759000915606719,-0.2728165111747977,-0.08702670698399104,-0.13573512549960842,0.0
3.055820829205552,0.23661217814617513,-0.629354691545654,-0.40970644046651195,1.29929318461649,-0.6155103968931407,1.793857558221043,-0.23841843324074324,-0.2728165111747977,-0.09468347365007476,-0.4381257332728673,0.0
-0.08035800917445364,0.5232627618111778,0.4735493583524653,3.070650611919325,1.8916797834787027,1.6556184821166822,-0.58260120237778,1.8383917718049716,0.6163061570801142,-0.09723572920543601,0.10617736071899869,1.0
3.055820829205552,0.3271334150930181,1.2496670230955864,-0.40970644046651195,0.11451998689206475,-0.6155103968931407,1.0017046380214352,-0.5499399639976005,-0.05053584411106972,-0.027048701433001855,0.3480898469376058,0.0
2.607795280865551,-1.3173357227746287,-0.7927478841231532,0.1703530682644609,0.11451998689206475,0.8985755224467413,1.0017046380214352,-0.6018602191237434,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
2.8766106098695516,-1.1664669945298904,-0.3842649026794053,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.342258943493029,-0.2728165111747977,-0.09755476114985616,1.4366960349213378,0.0
2.966215719537552,0.8702608367740757,-0.3842649026794053,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,0.3846246282729713,-0.2728165111747977,1.524084612337793,-0.4381257332728673,0.0
3.055820829205552,0.3120465422685443,0.555245954641215,-0.40970644046651195,-0.4778666119701479,-0.6155103968931407,-0.58260120237778,-0.4460994537453148,-0.2728165111747977,0.219243959659358,1.4366960349213378,0.0
